,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice
1858,2794,907255050,20,3,69.0,14781,2,2,4,3,8,5,2001,2002,178.0,4,3,4,3,4,1,0.0,1,0.0,1753.0,1753.0,5,2,4,1787,0,0,1787,0.0,0.0,2,0,3,1,4,7,4,1,3,2001.0,2,3.0,748.0,2,3,2,198,150,0,0,0,0,1,1,0,8,2006,275000
1859,2625,535454030,90,3,60.0,8544,4,2,4,3,3,4,1950,1950,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,2,0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,4,0,1,1950.0,1,2.0,400.0,1,2,2,0,0,0,0,0,0,1,1,0,12,2006,81400
1860,794,905475160,20,3,62.0,7440,4,2,4,3,5,6,1954,1954,0.0,3,3,4,3,1,4,173.0,1,0.0,916.0,1089.0,3,2,4,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,4,1,4,1954.0,2,1.0,252.0,2,3,1,328,0,0,0,0,0,1,3,0,9,2009,125000
1861,708,902204080,30,1,62.0,7404,4,2,4,3,4,6,1920,1950,0.0,3,3,2,3,1,1,0.0,1,0.0,861.0,861.0,3,2,4,861,0,0,861,0.0,0.0,1,0,2,1,3,5,4,0,1,1920.0,1,2.0,288.0,1,3,0,0,0,128,0,0,0,1,1,0,11,2009,80000
1862,286,909100080,30,3,67.0,4853,4,3,4,3,5,6,1924,1999,203.0,3,3,3,3,2,3,133.0,1,0.0,974.0,1107.0,2,0,3,1296,0,0,1296,0.0,0.0,2,0,2,1,2,5,4,1,4,1979.0,1,1.0,260.0,1,3,2,0,0,36,0,0,0,1,3,0,5,2010,104000
1863,62,528358010,20,3,59.0,10593,3,2,4,3,7,5,1996,1996,338.0,4,3,4,3,1,6,919.0,1,0.0,801.0,1720.0,5,2,4,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,4,1,3,1996.0,3,2.0,527.0,3,3,2,240,56,154,0,0,0,1,1,0,3,2010,260400
1864,1647,527302060,60,3,78.0,12090,4,2,4,3,7,7,1981,2003,306.0,4,3,4,3,1,5,321.0,1,0.0,404.0,725.0,5,2,4,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,4,1,3,1981.0,2,2.0,484.0,2,3,2,167,72,0,0,0,0,1,1,0,3,2007,176000
1865,2054,905103110,20,3,69.0,11677,3,2,4,3,5,4,1966,1966,442.0,3,3,3,3,3,3,249.0,4,761.0,30.0,1040.0,3,2,4,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,4,0,1,1966.0,2,1.0,264.0,2,3,2,0,90,0,0,0,0,1,3,0,2,2007,123000
1866,1102,528326110,60,3,69.0,11000,4,2,4,3,9,5,2000,2000,295.0,4,3,5,3,2,1,0.0,1,0.0,1519.0,1519.0,5,2,4,1533,639,0,2172,0.0,0.0,2,1,4,1,5,8,4,1,3,2000.0,2,3.0,687.0,2,3,2,162,153,0,0,0,0,1,1,0,6,2008,291000
1867,654,535354100,20,3,50.0,8000,4,2,4,3,6,6,1948,2002,0.0,3,4,3,3,1,5,680.0,1,0.0,292.0,972.0,5,2,4,972,0,0,972,1.0,0.0,1,0,2,1,3,5,4,1,4,1948.0,1,1.0,240.0,1,3,2,0,0,0,0,0,0,1,1,0,5,2009,132000
1868,1089,528240040,60,3,51.0,8029,3,2,4,3,6,5,2005,2005,0.0,3,3,4,3,1,1,0.0,1,0.0,728.0,728.0,5,2,4,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,4,0,1,2005.0,3,2.0,400.0,3,3,2,100,24,0,0,0,0,1,1,0,7,2008,176000
1869,604,534278070,20,3,69.0,13495,3,2,4,3,5,6,1956,1956,70.0,3,4,3,3,1,4,625.0,2,201.0,222.0,1048.0,2,2,4,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,3,1,4,1956.0,1,2.0,576.0,1,3,2,0,99,0,0,0,0,1,1,0,7,2009,177625
1870,2838,908228040,50,3,60.0,9738,4,2,4,3,5,7,1924,1950,0.0,3,4,3,3,1,4,392.0,1,0.0,392.0,784.0,4,2,4,949,272,0,1221,1.0,0.0,1,0,4,1,3,7,4,0,1,1965.0,1,1.0,392.0,1,3,2,0,0,236,0,0,0,1,1,0,3,2006,104900
1871,2777,907181090,60,3,68.0,9272,3,2,4,3,7,5,1999,1999,0.0,4,3,4,3,1,6,500.0,1,0.0,342.0,842.0,5,2,4,856,893,0,1749,0.0,0.0,2,1,3,1,4,7,4,0,1,1999.0,2,2.0,515.0,2,3,2,140,85,0,0,0,0,1,1,0,6,2006,196000
1872,1723,528186050,120,3,48.0,7841,3,2,4,3,9,5,2005,2005,394.0,5,3,5,3,1,6,848.0,1,0.0,729.0,1577.0,5,2,4,1577,0,0,1577,1.0,0.0,2,0,2,1,5,6,4,1,4,2005.0,2,2.0,564.0,2,3,2,203,39,0,0,0,0,1,1,0,5,2007,280000
1873,349,527110020,80,3,69.0,8530,3,2,4,3,7,5,1995,1996,22.0,3,3,4,3,1,1,0.0,1,0.0,384.0,384.0,4,2,4,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,4,1,3,1995.0,3,2.0,400.0,3,3,2,120,72,0,0,0,0,1,1,700,5,2009,168500
1874,2313,527107020,60,3,69.0,13041,2,2,4,3,6,5,1995,1995,0.0,3,3,4,3,1,1,0.0,1,0.0,781.0,781.0,4,2,4,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,4,1,3,1995.0,3,2.0,423.0,3,3,2,0,84,0,0,0,0,1,1,0,2,2006,170000
1875,2279,923202220,20,3,200.0,43500,4,2,4,3,3,5,1953,1953,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,5,2,4,2034,0,0,2034,0.0,0.0,1,0,2,1,3,9,3,0,1,1953.0,2,4.0,1041.0,2,3,0,483,266,0,0,0,561,3,4,0,6,2007,130000
1876,1346,903233080,50,1,52.0,6240,4,2,4,3,7,5,1939,1950,0.0,3,3,3,3,2,3,300.0,2,240.0,449.0,989.0,3,2,4,1245,764,0,2009,0.0,0.0,2,0,4,1,3,7,2,1,4,1939.0,1,2.0,400.0,1,3,2,0,20,0,0,0,0,1,3,0,1,2008,150000
1877,2770,907125080,20,3,95.0,13015,4,2,4,3,5,6,1996,1996,0.0,3,4,4,3,1,1,0.0,1,0.0,1100.0,1100.0,5,2,4,1100,0,0,1100,0.0,0.0,1,1,3,1,3,5,4,0,1,1996.0,2,2.0,462.0,2,3,2,0,0,0,0,0,0,1,1,0,6,2006,145000
1878,2923,923230040,90,3,63.0,9297,4,2,4,3,5,5,1976,1976,0.0,3,3,3,3,1,5,1606.0,1,0.0,122.0,1728.0,3,2,4,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,4,0,1,1976.0,1,2.0,560.0,1,3,2,0,0,0,0,0,0,1,1,0,7,2006,188000
1879,1619,527110120,60,3,57.0,8773,3,4,4,3,6,5,1997,1997,0.0,3,3,4,3,3,1,0.0,1,0.0,916.0,916.0,4,2,4,916,684,0,1600,0.0,0.0,2,1,3,1,3,7,4,1,3,1997.0,3,2.0,460.0,3,3,2,100,38,0,0,0,0,1,1,0,8,2007,169000
1880,2178,908152260,20,3,74.0,8536,4,2,4,3,5,5,2006,2007,0.0,3,3,4,3,1,1,0.0,1,0.0,1125.0,1125.0,4,2,4,1125,0,0,1125,0.0,0.0,1,1,2,1,3,5,4,0,1,2007.0,1,2.0,430.0,1,3,2,80,64,0,0,0,0,1,1,0,4,2007,155000
1882,1755,528275110,60,3,69.0,8740,3,2,4,3,7,5,2002,2002,0.0,4,3,4,3,1,6,574.0,1,0.0,280.0,854.0,5,2,4,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,4,1,4,2002.0,3,2.0,435.0,3,3,2,264,48,0,0,0,0,1,1,0,7,2007,219500
1883,2412,528218060,60,3,65.0,10237,4,2,4,3,6,5,2005,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,728.0,728.0,5,2,4,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,4,1,4,2005.0,3,2.0,390.0,3,3,2,0,24,0,0,0,0,1,1,0,2,2006,170440
1884,889,908151050,60,3,75.0,7950,3,3,4,3,6,6,1977,1977,140.0,3,3,3,3,1,4,535.0,1,0.0,155.0,690.0,3,2,4,698,728,0,1426,0.0,0.0,1,1,3,1,3,6,4,0,1,1977.0,3,2.0,440.0,3,3,2,252,0,0,0,0,0,1,3,0,7,2009,159500
1885,2181,908154195,20,3,128.0,39290,3,3,4,3,10,5,2008,2009,1224.0,5,3,5,3,4,6,4010.0,1,0.0,1085.0,5095.0,5,2,4,5095,0,0,5095,1.0,1.0,2,1,2,1,5,15,4,2,4,2008.0,3,3.0,1154.0,3,3,2,546,484,0,0,0,0,1,1,17000,10,2007,183850
1886,1186,534126090,20,3,80.0,10400,4,2,4,3,7,6,1970,1970,288.0,3,3,3,3,1,1,0.0,1,0.0,1304.0,1304.0,4,2,4,1682,0,0,1682,0.0,0.0,2,0,3,1,3,7,4,1,4,1970.0,1,2.0,530.0,1,3,2,98,0,0,0,0,0,1,3,0,5,2008,174000
1887,1613,526352090,20,3,85.0,10628,4,2,4,3,7,5,1970,1970,0.0,3,4,3,4,4,6,778.0,1,0.0,499.0,1277.0,3,2,4,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,4,1,1,1970.0,1,2.0,526.0,1,3,2,0,0,0,0,176,0,1,2,0,4,2007,167000
1888,411,527453060,160,3,24.0,2280,4,2,4,3,6,6,1976,1976,0.0,3,3,4,3,1,5,566.0,1,0.0,289.0,855.0,3,2,4,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,4,1,3,1976.0,1,2.0,440.0,1,3,2,87,0,0,0,0,0,1,1,0,7,2009,148500
1889,810,906226090,90,3,64.0,7018,4,2,4,3,5,5,1979,1979,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,3,2,4,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,4,0,1,1979.0,1,2.0,720.0,1,3,2,73,0,0,0,0,0,1,1,0,6,2009,147983
1890,548,531452010,160,3,75.0,10762,4,2,4,3,6,6,1980,1980,0.0,3,3,4,3,1,1,0.0,1,0.0,626.0,626.0,3,2,4,626,591,0,1217,0.0,0.0,1,1,3,1,3,6,4,1,3,1980.0,2,1.0,288.0,2,3,2,0,28,0,0,0,0,1,1,0,4,2009,120000
1891,2179,908152280,20,3,60.0,7024,4,2,4,3,5,5,2005,2006,0.0,3,3,5,4,1,5,980.0,1,0.0,110.0,1090.0,4,2,4,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,4,0,1,2005.0,3,2.0,450.0,3,3,2,0,49,0,0,0,0,1,1,0,6,2007,157000
1892,2746,905480160,50,3,50.0,7585,4,2,4,3,5,3,1948,1950,0.0,3,3,2,2,2,1,0.0,1,0.0,810.0,810.0,2,2,3,1002,454,0,1456,1.0,1.0,1,0,4,1,3,7,4,1,3,1954.0,1,1.0,280.0,1,3,1,0,0,0,0,0,0,1,1,0,8,2006,91500
1893,1486,908102030,30,3,67.0,8777,4,2,4,3,5,7,1910,1950,0.0,3,3,2,3,1,1,0.0,1,0.0,796.0,796.0,4,2,3,796,0,0,796,0.0,0.0,1,0,2,1,3,4,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,1,328,0,164,0,0,0,1,3,0,5,2008,85000
1894,2168,908102100,20,3,70.0,9170,4,2,4,3,5,7,1965,1965,0.0,3,3,3,3,1,5,698.0,6,96.0,420.0,1214.0,5,2,4,1214,0,0,1214,1.0,0.0,1,0,2,1,3,6,4,0,1,1965.0,1,2.0,461.0,1,2,2,0,0,184,0,0,0,1,4,400,4,2007,140000
1895,2061,905105260,20,3,66.0,7742,4,2,4,3,5,7,1966,1966,0.0,3,3,3,3,1,4,763.0,1,0.0,192.0,955.0,5,2,4,955,0,0,955,1.0,0.0,1,0,3,1,3,6,4,0,1,1966.0,1,1.0,386.0,1,3,2,0,0,0,0,0,0,1,3,0,1,2007,127000
1897,2738,905427030,75,3,60.0,19800,4,2,4,3,6,8,1935,1990,0.0,3,3,3,3,1,3,425.0,1,0.0,1411.0,1836.0,4,2,4,1836,1836,0,3672,0.0,0.0,3,1,5,1,4,7,4,2,4,1993.0,1,2.0,836.0,1,3,2,684,80,32,0,0,0,1,1,0,12,2006,415000
1898,929,909425130,20,3,90.0,13339,3,2,4,3,6,6,1960,1960,132.0,3,3,3,3,1,2,65.0,4,875.0,621.0,1561.0,3,2,4,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,4,1,4,1960.0,3,2.0,463.0,3,3,2,0,148,0,0,120,0,1,1,0,5,2009,193000
1899,362,527164090,60,3,65.0,8125,4,2,4,3,6,5,1994,1995,0.0,3,3,4,3,1,1,0.0,1,0.0,702.0,702.0,4,2,4,702,779,0,1481,0.0,0.0,2,1,3,1,3,6,4,1,3,1994.0,3,2.0,343.0,3,3,2,0,36,0,0,0,0,1,1,0,3,2009,174000
1900,652,535353240,60,3,78.0,11419,4,2,4,3,7,7,1948,1999,0.0,3,3,3,3,2,5,699.0,1,0.0,0.0,699.0,5,2,3,801,726,0,1527,1.0,0.0,1,1,3,1,3,6,4,1,4,1948.0,1,2.0,410.0,1,3,2,0,0,134,0,0,0,1,2,0,12,2009,152500
1901,1466,907262070,60,3,72.0,7226,3,2,4,3,7,5,2003,2003,0.0,4,3,4,3,1,1,0.0,1,0.0,798.0,798.0,5,2,4,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,4,0,1,2003.0,2,2.0,595.0,2,3,2,0,45,0,0,0,0,1,1,0,6,2008,183000
1902,2087,905478220,50,3,60.0,11100,4,2,4,3,5,6,1951,1994,0.0,3,3,3,3,2,2,1080.0,1,0.0,0.0,1080.0,3,0,4,1080,400,0,1480,1.0,0.0,1,0,4,1,3,7,4,1,4,1951.0,1,1.0,253.0,1,3,2,0,0,68,0,0,0,1,1,0,7,2007,136500
1903,1442,907194020,60,3,80.0,12435,4,2,4,3,7,5,2001,2001,172.0,4,3,4,3,1,6,361.0,1,0.0,602.0,963.0,5,2,4,963,829,0,1792,0.0,0.0,2,1,3,1,4,7,4,1,3,2001.0,2,2.0,564.0,2,3,2,0,96,0,245,0,0,1,1,0,5,2008,231500
1904,2744,905475150,20,3,57.0,6420,3,2,4,3,5,7,1952,1952,0.0,3,3,5,4,2,2,210.0,5,551.0,219.0,980.0,2,2,3,1148,0,0,1148,0.0,1.0,1,0,2,1,3,6,4,0,1,1952.0,1,1.0,308.0,1,3,2,0,0,0,0,0,0,1,1,0,9,2006,123500
1905,1511,908275280,50,3,59.0,16466,3,2,4,3,5,7,1955,1955,0.0,3,4,3,3,1,1,0.0,1,0.0,816.0,816.0,3,2,4,872,521,0,1393,0.0,0.0,1,1,3,1,3,8,4,0,1,1955.0,1,1.0,300.0,1,3,2,121,0,0,0,265,0,1,1,0,4,2008,135500
1906,2175,908152060,80,3,65.0,6285,4,2,4,3,6,6,1976,1976,0.0,3,2,3,3,3,6,504.0,1,0.0,456.0,960.0,3,2,4,1044,0,0,1044,1.0,0.0,1,0,3,1,3,7,4,1,2,1976.0,1,2.0,528.0,1,2,2,228,0,0,0,0,0,1,1,0,4,2007,133500
1907,1236,535150280,20,3,71.0,9204,4,2,4,3,5,5,1963,1963,0.0,3,3,3,3,1,4,25.0,3,872.0,247.0,1144.0,3,2,4,1144,0,0,1144,1.0,0.0,1,1,3,1,3,6,4,0,1,1962.0,1,1.0,336.0,1,3,2,0,88,0,0,0,0,1,1,0,8,2008,124000
1908,2448,528344060,60,3,78.0,12011,3,2,4,3,8,5,1998,1998,530.0,4,3,4,3,3,6,956.0,1,0.0,130.0,1086.0,5,2,4,1086,838,0,1924,1.0,0.0,2,1,3,1,4,7,4,1,3,1998.0,2,2.0,592.0,2,3,2,208,75,0,0,374,0,1,1,0,6,2006,280000
1909,60,528328100,60,3,108.0,14774,3,2,4,3,9,5,1999,1999,165.0,4,3,4,3,1,1,0.0,1,0.0,1393.0,1393.0,5,2,4,1422,1177,0,2599,0.0,0.0,2,1,4,1,4,10,4,1,3,1999.0,3,3.0,779.0,3,3,2,668,30,0,0,0,0,1,1,0,5,2010,333168
1910,346,527105130,60,3,69.0,11792,3,2,4,3,8,5,2003,2003,188.0,4,3,4,3,4,6,850.0,1,0.0,158.0,1008.0,5,2,4,1008,1275,0,2283,0.0,0.0,2,1,4,1,4,9,4,1,4,2003.0,3,3.0,632.0,3,3,2,120,46,0,0,0,0,1,1,0,8,2009,270000
1911,678,535450200,50,3,60.0,8064,4,2,4,3,6,5,1950,1950,0.0,3,3,3,3,3,3,621.0,1,0.0,174.0,795.0,4,0,4,765,368,0,1133,0.0,0.0,1,0,3,1,3,5,4,0,1,1989.0,1,2.0,900.0,1,3,2,0,0,0,0,231,0,1,1,0,12,2009,128500
1912,2481,531452080,120,3,50.0,7175,4,2,4,3,6,5,1990,1991,0.0,4,3,4,3,1,6,904.0,1,0.0,494.0,1398.0,4,2,4,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,4,0,1,1990.0,2,2.0,542.0,2,3,2,0,46,0,0,0,0,1,3,0,7,2006,172000
1913,2729,905300010,85,3,72.0,10820,4,2,4,3,5,7,1971,1972,153.0,3,3,4,3,3,6,535.0,3,159.0,88.0,782.0,5,2,4,810,0,0,810,1.0,0.0,1,0,2,1,3,4,4,0,1,1973.0,1,2.0,576.0,1,3,2,0,0,0,0,0,0,1,3,0,6,2006,130000
1914,453,528174060,120,3,34.0,5381,3,2,4,3,6,5,2005,2005,135.0,4,3,4,3,3,5,900.0,1,0.0,406.0,1306.0,5,2,4,1306,0,0,1306,1.0,0.0,2,0,1,1,4,5,4,1,4,2005.0,2,2.0,624.0,2,3,2,170,63,0,0,0,0,1,1,0,8,2009,196000
1915,2234,910201020,45,1,50.0,5000,4,2,4,3,5,6,1941,1950,0.0,3,3,3,3,3,4,116.0,1,0.0,604.0,720.0,1,0,2,803,0,0,803,0.0,0.0,1,0,2,1,3,5,4,0,1,1941.0,1,2.0,360.0,1,3,2,0,0,244,0,0,0,1,1,0,12,2007,87000
1916,2007,903204030,50,1,55.0,8674,4,4,4,3,5,6,1950,1950,0.0,3,3,2,3,1,3,910.0,1,0.0,0.0,910.0,3,2,4,910,525,0,1435,1.0,0.0,1,0,3,1,3,6,4,0,1,1950.0,1,1.0,308.0,1,3,2,0,33,0,0,0,0,1,1,0,3,2007,128250
1917,20,527302110,20,3,85.0,13175,4,2,4,3,6,6,1978,1988,119.0,3,3,4,3,1,5,790.0,3,163.0,589.0,1542.0,3,2,4,2073,0,0,2073,1.0,0.0,2,0,3,1,3,7,3,2,3,1978.0,1,2.0,500.0,1,3,2,349,0,0,0,0,0,1,3,0,2,2010,210000
1918,2217,909279080,50,3,69.0,11275,3,4,4,2,6,7,1932,1950,480.0,3,3,3,3,2,3,297.0,2,557.0,0.0,854.0,3,2,4,1096,895,0,1991,0.0,0.0,1,1,3,1,3,7,4,1,4,1977.0,1,2.0,432.0,1,2,2,0,0,19,0,0,0,1,1,0,3,2007,220000
1919,232,905202090,20,3,60.0,9600,4,2,4,3,4,7,1950,1995,0.0,3,3,4,3,1,4,442.0,1,0.0,625.0,1067.0,3,2,4,1067,0,0,1067,0.0,0.0,2,0,2,1,4,4,2,0,1,1996.0,1,2.0,436.0,1,3,2,290,0,0,0,0,0,1,1,0,2,2010,128000
1920,1982,902201090,50,1,120.0,9000,4,2,4,3,5,8,1900,2006,0.0,3,3,3,2,1,4,130.0,1,0.0,550.0,680.0,5,2,4,680,494,0,1174,0.0,0.0,1,0,2,1,4,6,4,1,4,2000.0,1,2.0,576.0,1,3,2,116,26,40,0,0,0,1,3,0,6,2007,135000
1921,1570,914476450,20,3,74.0,9990,4,2,4,3,4,5,1991,1991,0.0,3,3,4,3,1,5,1383.0,1,0.0,297.0,1680.0,4,2,4,1689,0,0,1689,1.0,0.0,2,0,3,1,3,6,4,1,3,1991.0,1,2.0,432.0,1,3,2,428,120,0,0,0,0,1,1,0,7,2008,228500
1922,195,903226160,50,1,50.0,6000,4,2,4,3,6,7,1939,1950,0.0,3,3,3,4,1,4,452.0,2,12.0,144.0,608.0,3,2,4,608,524,0,1132,1.0,0.0,1,0,2,1,3,5,4,0,1,1939.0,1,1.0,240.0,1,3,2,0,0,128,0,0,0,1,3,0,4,2010,134000
1923,2307,526302040,20,3,85.0,10533,3,2,4,3,6,6,1956,1956,244.0,3,4,3,3,1,3,773.0,1,0.0,235.0,1008.0,3,2,4,1024,0,0,1024,1.0,0.0,1,0,2,1,4,5,4,2,3,1956.0,1,1.0,313.0,1,3,2,0,0,0,0,280,0,1,1,0,8,2006,157500
1924,504,528387030,60,3,69.0,11692,3,2,4,3,8,5,1993,1994,372.0,4,3,4,3,1,6,624.0,1,0.0,549.0,1173.0,5,2,4,1215,1017,0,2232,1.0,0.0,2,1,3,1,4,8,4,1,3,1993.0,2,2.0,623.0,2,3,2,173,165,0,0,0,0,1,1,0,10,2009,263550
1925,1644,527301080,20,3,69.0,12546,3,2,4,3,6,7,1981,1981,310.0,4,4,4,3,1,4,678.0,1,0.0,762.0,1440.0,5,2,4,1440,0,0,1440,0.0,0.0,2,0,3,1,4,7,4,1,3,1981.0,3,2.0,467.0,3,3,2,0,0,99,0,0,0,1,1,0,4,2007,182900
1926,939,909475300,20,3,69.0,21695,3,2,4,3,6,9,1988,2007,260.0,4,4,4,3,1,6,808.0,1,0.0,72.0,880.0,5,2,4,1680,0,0,1680,1.0,0.0,2,0,3,1,4,5,4,1,4,1988.0,3,2.0,540.0,3,3,2,292,44,0,182,0,0,1,1,0,12,2009,222000
1927,1591,923202137,20,3,77.0,9278,4,2,4,3,5,5,2007,2008,0.0,3,3,4,3,1,1,0.0,1,0.0,1092.0,1092.0,5,2,4,1092,0,0,1092,0.0,0.0,1,0,2,1,3,5,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,2,0,52,0,0,0,0,1,1,0,2,2008,146000
1928,2001,902404010,30,1,90.0,8100,4,2,4,3,5,6,1948,1973,0.0,3,3,3,3,1,3,338.0,1,0.0,1221.0,1559.0,4,2,4,1559,0,0,1559,1.0,0.0,1,0,2,1,3,5,2,0,1,1948.0,1,2.0,812.0,1,3,2,0,116,230,0,0,0,1,2,0,6,2007,153500
1929,2379,528102010,20,3,129.0,16737,4,2,4,3,9,5,2004,2005,66.0,4,3,5,3,3,6,1447.0,1,0.0,533.0,1980.0,5,2,4,1980,0,0,1980,1.0,0.0,2,0,3,1,5,8,4,1,4,2004.0,3,3.0,770.0,3,3,2,194,45,0,0,0,0,1,1,0,9,2006,315000
1930,1100,528315110,60,3,80.0,9200,4,2,4,3,8,5,1998,1998,473.0,4,3,4,3,1,6,986.0,1,0.0,484.0,1470.0,4,2,4,1470,1160,0,2630,1.0,0.0,2,1,4,1,4,8,4,1,3,1998.0,3,3.0,696.0,3,3,2,0,66,0,0,0,0,1,1,0,6,2008,315000
1931,1118,528431120,60,3,73.0,9801,4,2,4,3,8,5,2007,2007,156.0,4,3,4,3,3,1,0.0,1,0.0,1341.0,1341.0,5,2,4,1341,520,0,1861,0.0,0.0,3,0,3,1,4,7,4,1,4,2007.0,2,3.0,851.0,2,3,2,144,60,0,0,0,0,1,1,0,7,2008,257000
1932,1593,923204040,85,3,150.0,14137,4,2,4,3,4,5,1964,1964,98.0,3,3,4,3,3,5,865.0,2,247.0,88.0,1200.0,4,2,4,1200,0,0,1200,1.0,0.0,1,0,3,1,3,6,4,0,1,1964.0,3,3.0,850.0,3,3,2,0,119,0,0,171,0,1,1,0,11,2008,173000
1933,2338,527226010,60,3,69.0,14762,2,2,4,3,5,6,1948,1950,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,4,2,4,1547,720,53,2320,0.0,0.0,2,0,2,1,3,7,4,1,3,1979.0,1,2.0,672.0,1,3,1,120,144,0,0,0,0,1,1,0,5,2006,169000
1934,458,528178010,20,3,117.0,15262,3,2,4,3,8,5,2003,2004,470.0,4,3,5,3,4,6,1557.0,1,0.0,643.0,2200.0,5,2,4,2200,0,0,2200,1.0,0.0,2,1,3,1,5,8,4,1,4,2003.0,3,3.0,685.0,3,3,2,208,55,0,0,0,0,1,1,0,7,2009,382500
1935,1454,907250020,20,3,75.0,9742,4,2,4,3,8,5,2002,2002,281.0,4,3,4,3,1,1,0.0,1,0.0,1777.0,1777.0,5,2,4,1795,0,0,1795,0.0,0.0,2,0,3,1,4,7,4,1,4,2002.0,2,2.0,534.0,2,3,2,171,159,0,0,0,0,1,1,0,9,2008,230000
1936,641,535301170,20,3,74.0,8532,4,2,4,3,5,6,1954,1990,650.0,3,3,3,3,1,3,1213.0,1,0.0,84.0,1297.0,4,2,4,1297,0,0,1297,0.0,1.0,1,0,3,1,3,5,4,1,3,1954.0,3,2.0,498.0,3,3,2,0,0,0,0,0,0,1,1,0,10,2009,153000
1937,644,535303150,20,3,79.0,10634,4,2,4,3,5,6,1953,1953,0.0,3,3,3,3,1,4,428.0,2,180.0,0.0,608.0,3,2,4,1319,0,0,1319,1.0,0.0,1,0,3,1,3,5,2,0,1,1953.0,1,1.0,270.0,1,3,2,66,0,0,0,0,0,1,2,0,11,2009,123000
1938,840,907131190,20,3,65.0,14753,2,1,4,3,7,5,1998,1998,0.0,3,3,4,3,2,6,950.0,1,0.0,513.0,1463.0,5,2,4,1463,0,0,1463,1.0,0.0,2,0,3,1,3,5,4,0,1,1998.0,3,2.0,539.0,3,3,2,0,81,0,0,0,0,1,4,0,12,2009,207000
1939,1307,902207220,75,1,87.0,18386,4,2,4,3,7,9,1880,2002,0.0,3,3,3,3,1,1,0.0,1,0.0,1470.0,1470.0,5,2,4,1675,1818,0,3493,0.0,0.0,3,0,3,1,4,10,4,1,5,2003.0,1,3.0,870.0,1,3,2,302,0,0,0,0,0,1,1,0,5,2008,295000
1940,1809,531375140,20,3,60.0,12450,4,2,4,3,5,5,2003,2004,126.0,4,3,4,3,1,6,729.0,1,0.0,365.0,1094.0,5,2,4,1094,0,0,1094,1.0,0.0,1,0,3,1,4,6,4,0,1,2004.0,1,2.0,576.0,1,3,2,0,0,0,0,0,0,1,1,0,5,2007,149000
1941,56,528240070,60,3,69.0,7851,4,2,4,3,6,5,2002,2002,0.0,4,3,4,3,1,6,625.0,1,0.0,235.0,860.0,5,2,4,860,1100,0,1960,1.0,0.0,2,1,4,1,4,8,4,2,3,2002.0,3,2.0,440.0,3,3,2,288,48,0,0,0,0,1,1,0,5,2010,216500
1942,1905,534453080,20,3,50.0,5175,4,2,4,3,5,8,1958,2000,0.0,3,3,3,3,1,4,150.0,5,404.0,254.0,808.0,5,2,4,808,0,0,808,0.0,0.0,1,0,2,1,3,5,4,0,1,1963.0,1,1.0,308.0,1,3,0,143,0,0,0,0,0,1,1,0,7,2007,112000
